User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,GDP ($ per capita)
940,Basic,12,26-06-22,03-07-23,United States,48,Female,Smart TV,1 Month,37800.0
941,Premium,10,26-06-22,29-06-23,United States,36,Male,Smart TV,1 Month,37800.0
942,Basic,12,22-06-22,01-07-23,Canada,43,Male,Laptop,1 Month,29800.0
943,Standard,15,23-06-22,01-07-23,United Kingdom,42,Female,Smart TV,1 Month,27700.0
944,Standard,10,24-06-22,02-07-23,Australia,50,Male,Tablet,1 Month,29000.0
945,Basic,13,26-06-22,29-06-23,Germany,39,Male,Laptop,1 Month,27600.0
946,Premium,14,28-06-22,01-07-23,France,43,Female,Laptop,1 Month,27600.0
947,Basic,10,29-06-22,02-07-23,Brazil,50,Female,Tablet,1 Month,7600.0
948,Standard,12,26-06-22,02-07-23,Mexico,51,Male,Laptop,1 Month,9000.0
949,Premium,14,26-06-22,30-06-23,Spain,40,Male,Tablet,1 Month,22000.0
950,Basic,10,20-06-22,30-06-23,Italy,31,Male,Tablet,1 Month,26700.0
951,Premium,12,18-06-22,03-07-23,Spain,39,Female,Smartphone,1 Month,22000.0
952,Basic,10,16-06-22,01-07-23,Spain,49,Female,Tablet,1 Month,22000.0
953,Standard,10,16-06-22,30-06-23,United States,34,Female,Laptop,1 Month,37800.0
954,Standard,13,17-06-22,30-06-23,Canada,38,Male,Smartphone,1 Month,29800.0
955,Basic,15,20-06-22,02-07-23,United States,36,Female,Laptop,1 Month,37800.0
956,Premium,10,24-06-22,01-07-23,United States,42,Female,Smart TV,1 Month,37800.0
957,Basic,14,27-06-22,01-07-23,Canada,50,Male,Tablet,1 Month,29800.0
958,Standard,10,02-07-22,01-07-23,United Kingdom,42,Female,Laptop,1 Month,27700.0
959,Premium,14,04-07-22,02-07-23,Australia,35,Female,Laptop,1 Month,29000.0
960,Basic,15,15-07-22,30-06-23,Germany,46,Female,Tablet,1 Month,27600.0
961,Premium,15,23-07-22,01-07-23,France,48,Male,Laptop,1 Month,27600.0
962,Basic,12,29-07-22,01-07-23,Brazil,43,Female,Laptop,1 Month,7600.0
963,Standard,13,01-08-22,01-07-23,Mexico,51,Female,Tablet,1 Month,9000.0
964,Standard,13,12-08-22,03-07-23,Spain,45,Male,Smart TV,1 Month,22000.0
965,Basic,10,14-08-22,30-06-23,Italy,46,Male,Laptop,1 Month,26700.0
966,Premium,12,16-08-22,04-07-23,Spain,42,Female,Laptop,1 Month,22000.0
967,Basic,10,26-08-22,30-06-23,Spain,42,Female,Smartphone,1 Month,22000.0
968,Standard,13,31-08-22,03-07-23,United States,50,Male,Tablet,1 Month,37800.0
969,Premium,12,02-09-22,30-06-23,Canada,28,Male,Smart TV,1 Month,29800.0
970,Basic,15,03-09-22,03-07-23,United States,44,Female,Tablet,1 Month,37800.0
971,Basic,10,05-09-22,01-07-23,United States,36,Male,Tablet,1 Month,37800.0
972,Basic,14,10-09-22,02-07-23,Canada,37,Female,Laptop,1 Month,29800.0
973,Standard,12,17-09-22,01-07-23,United Kingdom,36,Male,Smartphone,1 Month,27700.0
974,Premium,13,28-09-22,03-07-23,Australia,31,Male,Smartphone,1 Month,29000.0
975,Basic,12,02-10-22,30-06-23,Germany,36,Female,Smart TV,1 Month,27600.0
976,Basic,15,05-10-22,03-07-23,France,39,Female,Laptop,1 Month,27600.0
977,Premium,11,07-10-22,30-06-23,Brazil,45,Female,Laptop,1 Month,7600.0
978,Standard,13,08-10-22,03-07-23,Mexico,29,Male,Smart TV,1 Month,9000.0
979,Standard,15,08-10-22,01-07-23,Spain,45,Male,Smartphone,1 Month,22000.0
980,Basic,11,09-10-22,03-07-23,Italy,29,Male,Smart TV,1 Month,26700.0
981,Premium,10,09-10-22,30-06-23,Spain,28,Female,Smart TV,1 Month,22000.0
982,Standard,12,10-10-22,02-07-23,Spain,42,Female,Smart TV,1 Month,22000.0
983,Basic,11,14-10-22,01-07-23,United States,36,Female,Smartphone,1 Month,37800.0
984,Standard,15,16-10-22,03-07-23,Canada,39,Male,Smart TV,1 Month,29800.0
985,Premium,11,21-10-22,29-06-23,United States,36,Male,Smart TV,1 Month,37800.0
986,Basic,15,25-10-22,01-07-23,United States,49,Male,Laptop,1 Month,37800.0
987,Premium,11,30-10-22,01-07-23,Canada,32,Female,Tablet,1 Month,29800.0
988,Standard,12,31-10-22,02-07-23,United Kingdom,40,Female,Smartphone,1 Month,27700.0
989,Basic,12,08-11-22,01-07-23,Australia,34,Male,Smartphone,1 Month,29000.0
990,Standard,15,09-11-22,01-07-23,Germany,35,Male,Smartphone,1 Month,27600.0
991,Premium,11,07-11-22,01-07-23,France,44,Female,Smart TV,1 Month,27600.0
992,Basic,13,08-11-22,03-07-23,Brazil,47,Female,Smartphone,1 Month,7600.0
993,Standard,14,08-11-22,03-07-23,Mexico,33,Female,Laptop,1 Month,9000.0
994,Premium,11,31-10-22,02-07-23,Spain,45,Male,Tablet,1 Month,22000.0
995,Basic,14,28-10-22,01-07-23,Italy,42,Female,Tablet,1 Month,26700.0
996,Premium,15,25-10-22,02-07-23,Spain,46,Male,Tablet,1 Month,22000.0
997,Basic,14,18-10-22,02-07-23,Spain,51,Male,Tablet,1 Month,22000.0
998,Standard,15,25-09-22,02-07-23,United States,41,Female,Laptop,1 Month,37800.0
999,Standard,10,26-08-22,01-07-23,Canada,50,Female,Tablet,1 Month,29800.0
1000,Basic,10,20-08-22,02-07-23,United States,49,Female,Smartphone,1 Month,37800.0
1001,Premium,12,12-08-22,03-07-23,United States,34,Female,Laptop,1 Month,37800.0
1002,Basic,13,12-08-22,03-07-23,Canada,38,Female,Tablet,1 Month,29800.0
1003,Standard,13,11-08-22,01-07-23,United Kingdom,46,Male,Smart TV,1 Month,27700.0
1004,Premium,14,11-08-22,02-07-23,Australia,42,Male,Smart TV,1 Month,29000.0
1005,Basic,12,10-08-22,02-07-23,Germany,46,Male,Laptop,1 Month,27600.0
1006,Premium,10,31-07-22,03-07-23,France,51,Female,Smart TV,1 Month,27600.0
1007,Basic,12,17-07-22,30-06-23,Brazil,35,Male,Smart TV,1 Month,7600.0
1008,Standard,10,15-07-22,02-07-23,Mexico,34,Female,Smartphone,1 Month,9000.0
1009,Standard,14,05-07-22,02-07-23,Spain,31,Female,Laptop,1 Month,22000.0
1010,Basic,12,01-07-22,03-07-23,Italy,36,Female,Tablet,1 Month,26700.0
1011,Premium,15,01-07-22,30-06-23,Spain,28,Male,Smart TV,1 Month,22000.0
1012,Basic,15,26-06-22,01-07-23,Spain,29,Female,Smartphone,1 Month,22000.0
1013,Standard,12,27-06-22,02-07-23,United States,42,Female,Smart TV,1 Month,37800.0
1014,Premium,10,28-06-22,02-07-23,Canada,35,Female,Smartphone,1 Month,29800.0
1015,Basic,12,28-06-22,30-06-23,United States,32,Female,Laptop,1 Month,37800.0
1016,Premium,10,29-06-22,01-07-23,United States,43,Female,Tablet,1 Month,37800.0
1017,Basic,10,26-06-22,02-07-23,Canada,29,Male,Smartphone,1 Month,29800.0
1018,Standard,13,26-06-22,02-07-23,United Kingdom,35,Female,Tablet,1 Month,27700.0
1019,Standard,14,24-06-22,30-06-23,Australia,27,Female,Tablet,1 Month,29000.0
1020,Basic,13,21-06-22,01-07-23,Germany,38,Male,Tablet,1 Month,27600.0
1021,Premium,13,22-06-22,03-07-23,France,33,Male,Smart TV,1 Month,27600.0
1022,Basic,11,18-06-22,02-07-23,Brazil,48,Male,Laptop,1 Month,7600.0
1023,Standard,10,18-06-22,02-07-23,Mexico,51,Female,Laptop,1 Month,9000.0
1024,Premium,10,20-06-22,01-07-23,Spain,40,Female,Smartphone,1 Month,22000.0
1025,Basic,13,23-06-22,03-07-23,Italy,28,Male,Smartphone,1 Month,26700.0
1026,Premium,10,26-06-22,01-07-23,Spain,46,Female,Laptop,1 Month,22000.0
1027,Basic,12,02-07-22,01-07-23,Spain,28,Female,Tablet,1 Month,22000.0
1028,Standard,12,04-07-22,01-07-23,United States,47,Male,Tablet,1 Month,37800.0
1029,Standard,10,07-07-22,02-07-23,Canada,47,Male,Smartphone,1 Month,29800.0
1030,Basic,13,14-07-22,01-07-23,United States,50,Male,Smartphone,1 Month,37800.0
1031,Premium,13,20-07-22,01-07-23,United States,50,Female,Smart TV,1 Month,37800.0
1032,Basic,15,23-07-22,02-07-23,Canada,29,Male,Smartphone,1 Month,29800.0
1033,Standard,15,30-07-22,01-07-23,United Kingdom,38,Male,Tablet,1 Month,27700.0
1034,Premium,11,12-08-22,03-07-23,Australia,40,Female,Tablet,1 Month,29000.0
1035,Basic,14,14-08-22,01-07-23,Germany,43,Male,Smartphone,1 Month,27600.0
1036,Premium,14,22-08-22,04-07-23,France,27,Female,Smartphone,1 Month,27600.0
1037,Basic,10,29-08-22,30-06-23,Brazil,37,Female,Tablet,1 Month,7600.0
1038,Standard,12,02-09-22,03-07-23,Mexico,30,Male,Smartphone,1 Month,9000.0
1039,Standard,13,03-09-22,01-07-23,Spain,50,Male,Laptop,1 Month,22000.0
1040,Basic,11,04-09-22,04-07-23,Italy,51,Male,Smartphone,1 Month,26700.0
1041,Premium,13,06-09-22,01-07-23,Spain,37,Female,Laptop,1 Month,22000.0
1042,Basic,14,10-09-22,02-07-23,Spain,35,Female,Tablet,1 Month,22000.0
1043,Standard,12,20-09-22,01-07-23,United States,35,Male,Tablet,1 Month,37800.0
1044,Premium,11,26-09-22,03-07-23,Canada,46,Male,Tablet,1 Month,29800.0
1045,Basic,13,04-10-22,01-07-23,United States,27,Male,Tablet,1 Month,37800.0
1046,Basic,13,06-10-22,03-07-23,United States,27,Male,Laptop,1 Month,37800.0
1047,Basic,13,07-10-22,01-07-23,Canada,39,Female,Laptop,1 Month,29800.0
1048,Standard,15,08-10-22,03-07-23,United Kingdom,51,Male,Tablet,1 Month,27700.0
1049,Premium,14,09-10-22,01-07-23,Australia,41,Male,Smartphone,1 Month,29000.0
1050,Basic,15,10-10-22,03-07-23,Germany,30,Female,Smart TV,1 Month,27600.0
1051,Basic,11,10-10-22,30-06-23,France,46,Male,Laptop,1 Month,27600.0
1052,Premium,14,14-10-22,02-07-23,Brazil,31,Male,Tablet,1 Month,7600.0
1053,Standard,13,15-10-22,01-07-23,Mexico,49,Male,Smartphone,1 Month,9000.0
1054,Standard,12,17-10-22,03-07-23,Spain,39,Female,Tablet,1 Month,22000.0
1055,Basic,11,23-10-22,01-07-23,Italy,47,Male,Smartphone,1 Month,26700.0
1056,Premium,15,27-10-22,02-07-23,Spain,36,Female,Tablet,1 Month,22000.0
1057,Standard,14,29-10-22,02-07-23,Spain,42,Female,Tablet,1 Month,22000.0
1058,Basic,15,05-11-22,02-07-23,United States,28,Female,Smart TV,1 Month,37800.0
1059,Standard,15,07-11-22,02-07-23,Canada,43,Male,Tablet,1 Month,29800.0
1060,Premium,10,08-11-22,02-07-23,United States,50,Female,Laptop,1 Month,37800.0
1061,Basic,15,09-11-22,01-07-23,United States,30,Female,Tablet,1 Month,37800.0
1062,Premium,10,10-11-22,03-07-23,Canada,34,Female,Laptop,1 Month,29800.0
1063,Standard,13,02-11-22,03-07-23,United Kingdom,35,Female,Laptop,1 Month,27700.0
1064,Basic,11,31-10-22,02-07-23,Australia,29,Male,Tablet,1 Month,29000.0
1065,Standard,15,29-10-22,02-07-23,Germany,33,Male,Smart TV,1 Month,27600.0
1066,Premium,12,22-10-22,03-07-23,France,47,Male,Laptop,1 Month,27600.0
1067,Basic,14,20-10-22,02-07-23,Brazil,32,Female,Tablet,1 Month,7600.0
1068,Standard,15,21-10-22,04-07-23,Mexico,34,Female,Tablet,1 Month,9000.0
1069,Premium,13,10-10-22,02-07-23,Spain,46,Male,Smart TV,1 Month,22000.0
1070,Basic,15,06-09-22,03-07-23,Italy,31,Male,Tablet,1 Month,26700.0
1071,Premium,12,06-09-22,03-07-23,Spain,40,Female,Tablet,1 Month,22000.0
1072,Basic,11,13-08-22,03-07-23,Spain,38,Female,Tablet,1 Month,22000.0
1073,Standard,11,13-08-22,01-07-23,United States,31,Male,Smart TV,1 Month,37800.0
1074,Standard,12,13-08-22,02-07-23,Canada,46,Female,Smartphone,1 Month,29800.0
1075,Basic,11,06-08-22,03-07-23,United States,43,Male,Smart TV,1 Month,37800.0
1076,Premium,15,06-08-22,03-07-23,United States,38,Female,Laptop,1 Month,37800.0
1077,Basic,15,22-07-22,30-06-23,Canada,38,Female,Laptop,1 Month,29800.0
1078,Standard,14,17-07-22,02-07-23,United Kingdom,27,Male,Laptop,1 Month,27700.0
1079,Premium,12,09-07-22,02-07-23,Australia,49,Female,Tablet,1 Month,29000.0
1080,Basic,11,04-07-22,03-07-23,Germany,33,Male,Smartphone,1 Month,27600.0
1081,Premium,10,27-06-22,30-06-23,France,40,Female,Smartphone,1 Month,27600.0
1082,Basic,13,28-06-22,02-07-23,Brazil,27,Male,Tablet,1 Month,7600.0
1083,Standard,12,28-06-22,02-07-23,Mexico,28,Female,Laptop,1 Month,9000.0
1084,Standard,10,29-06-22,03-07-23,Spain,30,Male,Smartphone,1 Month,22000.0
1085,Basic,10,29-06-22,30-06-23,Italy,33,Female,Smartphone,1 Month,26700.0
1086,Premium,15,26-06-22,01-07-23,Spain,51,Female,Tablet,1 Month,22000.0
1087,Basic,11,26-06-22,03-07-23,Spain,51,Male,Tablet,1 Month,22000.0
1088,Standard,10,26-06-22,02-07-23,United States,50,Female,Smartphone,1 Month,37800.0
1089,Premium,14,24-06-22,30-06-23,Canada,46,Female,Tablet,1 Month,29800.0
1090,Basic,14,25-06-22,02-07-23,United States,31,Male,Smart TV,1 Month,37800.0
1091,Premium,12,20-06-22,03-07-23,United States,46,Female,Smartphone,1 Month,37800.0
1092,Basic,15,21-06-22,02-07-23,Canada,41,Male,Smart TV,1 Month,29800.0
1093,Standard,12,20-06-22,02-07-23,United Kingdom,36,Male,Smartphone,1 Month,27700.0
1094,Standard,10,22-06-22,02-07-23,Australia,45,Female,Tablet,1 Month,29000.0
1095,Basic,10,24-06-22,03-07-23,Germany,36,Male,Smartphone,1 Month,27600.0
1096,Premium,15,30-06-22,02-07-23,France,28,Male,Smartphone,1 Month,27600.0
1097,Basic,13,03-07-22,02-07-23,Brazil,45,Female,Smartphone,1 Month,7600.0
1098,Standard,10,04-07-22,02-07-23,Mexico,39,Female,Smartphone,1 Month,9000.0
1099,Premium,13,08-07-22,02-07-23,Spain,51,Female,Laptop,1 Month,22000.0
1100,Basic,10,19-07-22,01-07-23,Italy,37,Male,Laptop,1 Month,26700.0
1101,Premium,11,21-07-22,01-07-23,Spain,33,Female,Tablet,1 Month,22000.0
1102,Basic,15,27-07-22,03-07-23,Spain,32,Female,Smartphone,1 Month,22000.0
1103,Standard,14,02-08-22,01-07-23,United States,49,Female,Tablet,1 Month,37800.0
1104,Standard,10,09-08-22,03-07-23,Canada,37,Female,Smart TV,1 Month,29800.0
1105,Basic,15,21-08-22,01-07-23,United States,39,Male,Tablet,1 Month,37800.0
1106,Premium,14,29-08-22,04-07-23,United States,37,Male,Smart TV,1 Month,37800.0
1107,Basic,15,31-08-22,01-07-23,Canada,36,Female,Smart TV,1 Month,29800.0
1108,Standard,10,02-09-22,03-07-23,United Kingdom,34,Male,Laptop,1 Month,27700.0
1109,Premium,13,04-09-22,01-07-23,Australia,51,Female,Smartphone,1 Month,29000.0
1110,Basic,13,05-09-22,04-07-23,Germany,41,Female,Tablet,1 Month,27600.0
1111,Premium,13,10-09-22,01-07-23,France,51,Male,Smart TV,1 Month,27600.0
1112,Basic,15,13-09-22,03-07-23,Brazil,31,Female,Tablet,1 Month,7600.0
1113,Standard,13,20-09-22,01-07-23,Mexico,44,Male,Laptop,1 Month,9000.0
1114,Standard,15,01-10-22,03-07-23,Spain,50,Male,Smart TV,1 Month,22000.0
1115,Basic,14,03-10-22,01-07-23,Italy,33,Male,Laptop,1 Month,26700.0
1116,Premium,11,06-10-22,04-07-23,Spain,44,Female,Laptop,1 Month,22000.0
1117,Basic,15,08-10-22,01-07-23,Spain,42,Female,Tablet,1 Month,22000.0
1118,Standard,13,09-10-22,03-07-23,United States,35,Male,Smart TV,1 Month,37800.0
1119,Premium,12,10-10-22,02-07-23,Canada,48,Male,Smartphone,1 Month,29800.0
1120,Basic,13,10-10-22,04-07-23,United States,51,Female,Smartphone,1 Month,37800.0
1121,Basic,15,12-10-22,01-07-23,United States,44,Female,Smart TV,1 Month,37800.0
1122,Basic,11,14-10-22,02-07-23,Canada,37,Female,Smartphone,1 Month,29800.0
1123,Standard,15,15-10-22,02-07-23,United Kingdom,35,Female,Laptop,1 Month,27700.0
1124,Premium,11,17-10-22,03-07-23,Australia,32,Male,Laptop,1 Month,29000.0
1125,Basic,15,19-10-22,02-07-23,Germany,46,Female,Tablet,1 Month,27600.0
1126,Basic,14,25-10-22,02-07-23,France,39,Female,Laptop,1 Month,27600.0
1127,Premium,11,26-10-22,02-07-23,Brazil,33,Female,Tablet,1 Month,7600.0
1128,Standard,10,05-11-22,03-07-23,Mexico,42,Male,Tablet,1 Month,9000.0
1129,Standard,14,07-11-22,03-07-23,Spain,37,Female,Smartphone,1 Month,22000.0
1130,Basic,14,08-11-22,03-07-23,Italy,27,Female,Smart TV,1 Month,26700.0
1131,Premium,14,09-11-22,02-07-23,Spain,34,Female,Laptop,1 Month,22000.0
1132,Standard,13,06-11-22,03-07-23,Spain,51,Male,Laptop,1 Month,22000.0
1133,Basic,12,04-11-22,03-07-23,United States,42,Male,Laptop,1 Month,37800.0
1134,Standard,13,03-11-22,05-07-23,Canada,46,Female,Smart TV,1 Month,29800.0
1135,Premium,13,23-10-22,02-07-23,United States,36,Male,Laptop,1 Month,37800.0
1136,Basic,14,24-10-22,04-07-23,United States,46,Male,Smartphone,1 Month,37800.0
1137,Premium,13,23-10-22,04-07-23,Canada,51,Male,Smart TV,1 Month,29800.0
1138,Standard,12,21-10-22,04-07-23,United Kingdom,45,Female,Smartphone,1 Month,27700.0
1139,Basic,14,11-09-22,02-07-23,Australia,33,Male,Smartphone,1 Month,29000.0
1140,Standard,10,09-09-22,03-07-23,Germany,31,Female,Smart TV,1 Month,27600.0
1141,Premium,12,22-08-22,03-07-23,France,48,Female,Smart TV,1 Month,27600.0
1142,Basic,13,21-08-22,04-07-23,Brazil,47,Female,Laptop,1 Month,7600.0
1143,Standard,13,15-08-22,01-07-23,Mexico,43,Male,Smart TV,1 Month,9000.0
1144,Premium,14,14-08-22,03-07-23,Spain,39,Male,Tablet,1 Month,22000.0
1145,Basic,11,09-08-22,03-07-23,Italy,46,Male,Smart TV,1 Month,26700.0
1146,Premium,12,04-08-22,04-07-23,Spain,46,Female,Smartphone,1 Month,22000.0
1147,Basic,11,27-07-22,01-07-23,Spain,40,Female,Tablet,1 Month,22000.0
1148,Standard,12,11-07-22,02-07-23,United States,38,Male,Smartphone,1 Month,37800.0
1149,Standard,13,09-07-22,03-07-23,Canada,48,Female,Tablet,1 Month,29800.0
1150,Basic,15,01-07-22,03-07-23,United States,38,Male,Tablet,1 Month,37800.0
1151,Premium,12,30-06-22,01-07-23,United States,43,Male,Laptop,1 Month,37800.0
1152,Basic,11,29-06-22,02-07-23,Canada,29,Male,Smartphone,1 Month,29800.0
1153,Standard,15,29-06-22,03-07-23,United Kingdom,32,Female,Laptop,1 Month,27700.0
1154,Premium,10,30-06-22,03-07-23,Australia,32,Female,Laptop,1 Month,29000.0
1155,Basic,10,30-06-22,30-06-23,Germany,49,Female,Laptop,1 Month,27600.0
1156,Premium,14,26-06-22,02-07-23,France,51,Female,Laptop,1 Month,27600.0
1157,Basic,14,27-06-22,03-07-23,Brazil,32,Male,Smart TV,1 Month,7600.0
1158,Standard,12,25-06-22,02-07-23,Mexico,35,Female,Smart TV,1 Month,9000.0
1159,Standard,15,25-06-22,01-07-23,Spain,41,Male,Laptop,1 Month,22000.0
1160,Basic,12,20-06-22,03-07-23,Italy,43,Female,Smart TV,1 Month,26700.0
1161,Premium,12,21-06-22,03-07-23,Spain,41,Male,Smartphone,1 Month,22000.0
1162,Basic,10,21-06-22,02-07-23,Spain,51,Male,Smart TV,1 Month,22000.0
1163,Standard,13,22-06-22,03-07-23,United States,47,Female,Smart TV,1 Month,37800.0
1164,Premium,15,23-06-22,02-07-23,Canada,39,Male,Smart TV,1 Month,29800.0
1165,Basic,15,27-06-22,03-07-23,United States,51,Male,Smartphone,1 Month,37800.0
1166,Premium,13,02-07-22,02-07-23,United States,39,Female,Tablet,1 Month,37800.0
1167,Basic,12,03-07-22,02-07-23,Canada,45,Male,Tablet,1 Month,29800.0
1168,Standard,13,05-07-22,02-07-23,United Kingdom,42,Male,Laptop,1 Month,27700.0
1169,Standard,13,15-07-22,02-07-23,Australia,48,Male,Smartphone,1 Month,29000.0
1170,Basic,11,20-07-22,02-07-23,Germany,33,Male,Smart TV,1 Month,27600.0
1171,Premium,14,27-07-22,02-07-23,France,47,Female,Smartphone,1 Month,27600.0
1172,Basic,11,29-07-22,04-07-23,Brazil,51,Female,Smart TV,1 Month,7600.0
1173,Standard,11,03-08-22,01-07-23,Mexico,27,Male,Smartphone,1 Month,9000.0
1174,Premium,11,18-08-22,04-07-23,Spain,44,Female,Laptop,1 Month,22000.0
1175,Basic,12,23-08-22,02-07-23,Italy,41,Male,Laptop,1 Month,26700.0
1176,Premium,11,27-08-22,05-07-23,Spain,37,Male,Smart TV,1 Month,22000.0
1177,Basic,15,01-09-22,02-07-23,Spain,48,Male,Tablet,1 Month,22000.0
1178,Standard,12,03-09-22,04-07-23,United States,30,Male,Smart TV,1 Month,37800.0
1179,Standard,14,05-09-22,02-07-23,Canada,44,Female,Smartphone,1 Month,29800.0
1180,Basic,14,09-09-22,04-07-23,United States,34,Female,Smart TV,1 Month,37800.0
1181,Premium,15,11-09-22,01-07-23,United States,40,Female,Laptop,1 Month,37800.0
1182,Basic,14,17-09-22,04-07-23,Canada,28,Female,Smartphone,1 Month,29800.0
1183,Standard,15,19-09-22,02-07-23,United Kingdom,44,Female,Tablet,1 Month,27700.0
1184,Premium,13,28-09-22,03-07-23,Australia,38,Female,Laptop,1 Month,29000.0
1185,Basic,14,06-10-22,02-07-23,Germany,49,Male,Smart TV,1 Month,27600.0
1186,Premium,13,07-10-22,05-07-23,France,32,Female,Smart TV,1 Month,27600.0
1187,Basic,14,09-10-22,01-07-23,Brazil,47,Female,Smart TV,1 Month,7600.0
1188,Standard,10,10-10-22,03-07-23,Mexico,44,Male,Tablet,1 Month,9000.0
1189,Standard,12,11-10-22,03-07-23,Spain,33,Male,Smartphone,1 Month,22000.0
1190,Basic,15,12-10-22,04-07-23,Italy,32,Male,Laptop,1 Month,26700.0
1191,Premium,12,13-10-22,01-07-23,Spain,27,Female,Smartphone,1 Month,22000.0
1192,Basic,11,14-10-22,03-07-23,Spain,37,Male,Laptop,1 Month,22000.0
1193,Standard,14,16-10-22,03-07-23,United States,34,Male,Tablet,1 Month,37800.0
1194,Premium,15,19-10-22,04-07-23,Canada,40,Male,Smart TV,1 Month,29800.0
1195,Basic,12,23-10-22,02-07-23,United States,45,Female,Smart TV,1 Month,37800.0
1196,Basic,13,24-10-22,03-07-23,United States,29,Female,Tablet,1 Month,37800.0
1197,Basic,14,25-10-22,03-07-23,Canada,35,Male,Smart TV,1 Month,29800.0
1198,Standard,10,01-11-22,04-07-23,United Kingdom,38,Female,Laptop,1 Month,27700.0
1199,Premium,11,02-11-22,04-07-23,Australia,48,Female,Smart TV,1 Month,29000.0
1200,Basic,12,04-11-22,06-07-23,Germany,36,Male,Smartphone,1 Month,27600.0
1201,Basic,10,06-11-22,03-07-23,France,41,Male,Smart TV,1 Month,27600.0
1202,Premium,15,06-11-22,03-07-23,Brazil,27,Male,Smart TV,1 Month,7600.0
1203,Standard,12,04-11-22,04-07-23,Mexico,41,Male,Smart TV,1 Month,9000.0
1204,Standard,13,30-10-22,05-07-23,Spain,42,Male,Laptop,1 Month,22000.0
1205,Basic,12,27-10-22,03-07-23,Italy,40,Female,Laptop,1 Month,26700.0
1206,Premium,13,23-10-22,04-07-23,Spain,32,Male,Smart TV,1 Month,22000.0
1207,Standard,12,23-10-22,04-07-23,Spain,33,Male,Smart TV,1 Month,22000.0
1208,Basic,11,24-09-22,04-07-23,United States,34,Male,Smartphone,1 Month,37800.0
1209,Standard,11,22-09-22,02-07-23,Canada,29,Male,Tablet,1 Month,29800.0
1210,Premium,14,06-09-22,03-07-23,United States,50,Male,Smart TV,1 Month,37800.0
1211,Basic,10,23-08-22,04-07-23,United States,29,Female,Laptop,1 Month,37800.0
1212,Premium,13,21-08-22,04-07-23,Canada,40,Female,Tablet,1 Month,29800.0
1213,Standard,10,16-08-22,02-07-23,United Kingdom,27,Male,Smart TV,1 Month,27700.0
1214,Basic,10,09-08-22,03-07-23,Australia,51,Female,Smartphone,1 Month,29000.0
1215,Standard,13,04-08-22,03-07-23,Germany,41,Female,Laptop,1 Month,27600.0
1216,Premium,15,28-07-22,04-07-23,France,28,Female,Tablet,1 Month,27600.0
1217,Basic,12,12-07-22,01-07-23,Brazil,42,Male,Laptop,1 Month,7600.0
1218,Standard,13,11-07-22,03-07-23,Mexico,40,Male,Laptop,1 Month,9000.0
1219,Premium,12,06-07-22,04-07-23,Spain,48,Female,Smartphone,1 Month,22000.0
1220,Basic,13,01-07-22,03-07-23,Italy,28,Male,Smart TV,1 Month,26700.0
1221,Premium,15,02-07-22,01-07-23,Spain,40,Male,Smart TV,1 Month,22000.0
1222,Basic,15,30-06-22,03-07-23,Spain,33,Female,Tablet,1 Month,22000.0
1223,Standard,12,30-06-22,03-07-23,United States,33,Male,Smartphone,1 Month,37800.0
1224,Standard,15,30-06-22,03-07-23,Canada,47,Female,Smartphone,1 Month,29800.0
1225,Basic,13,30-06-22,01-07-23,United States,50,Female,Smart TV,1 Month,37800.0
1226,Premium,15,29-06-22,03-07-23,United States,38,Male,Smartphone,1 Month,37800.0
